tier_option	weight_set	human_gene_symbol	rank	score
A	equal	IGKV1-17	8728	0.0
A	equal	IGKV1-8	8729	0.0
A	equal	IGKV1-16	8730	0.0
A	equal	IGKV1D-16	8731	0.0
A	equal	IGKV1-9	8732	0.0
A	equal	IGKV1-39	8733	0.0
A	equal	IGKV1D-43	8734	0.0
A	equal	IGKV1D-17	8735	0.0
A	equal	IGKV1-12	8736	0.0
A	equal	IGKV1-5	8737	0.0
A	equal	IGKV1D-37	8738	0.0
A	equal	IGKV1D-39	8739	0.0
A	equal	IGKV1D-13	8740	0.0
A	equal	IGKV1D-12	8741	0.0
A	equal	KRT36	8742	0.0
A	equal	NXPE3	8743	0.0
A	equal	CNTNAP3B	8744	0.0
A	equal	CNTNAP3C	8745	0.0
A	equal	OR14C36	8746	0.0
A	equal	HGD	8747	0.0
A	equal	CSH1	8748	0.0
A	equal	H2BC5	8749	0.0
A	equal	PAX3	8750	0.0
A	equal	AGTR1	8751	0.0
A	equal	BGLAP	8752	0.0
A	equal	CCDC157	8753	0.0
A	equal	OBP2B	8754	0.0
A	equal	CDHR1	8755	0.0
A	equal	UMOD	8756	0.0
A	equal	PCDHGA2	8757	0.0
A	equal	PCDHA9	8758	0.0
A	equal	PCDHA7	8759	0.0
A	equal	B4GALT3	8760	0.0
A	equal	CTRB1	8761	0.0
A	equal	CTRB2	8762	0.0
A	equal	PRADC1	8763	0.0
A	equal	RHOBTB1	8764	0.0
A	equal	PBLD	8765	0.0
A	equal	WFDC12	8766	0.0
A	equal	GNMT	8767	0.0
A	equal	IL36RN	8768	0.0
A	equal	GDF2	8769	0.0
A	equal	CNMD	8770	0.0
A	equal	EIF2AK3	8771	0.0
A	equal	REDIC1	8772	0.0
A	equal	NBDY	8773	0.0
A	equal	TMEM271	8774	0.0
A	equal	PLEKHG1	8775	0.0
A	equal	TBC1D25	8776	0.0
A	equal	TOX2	8777	0.0
A	equal	VCF2	8778	0.0
A	equal	CAMTA1	8779	0.0
A	equal	PUSL1	8780	0.0
A	equal	ELAPOR1	8781	0.0
A	equal	NDOR1	8782	0.0
A	equal	TPRN	8783	0.0
A	equal	PNISR	8784	0.0
A	equal	IFT70B	8785	0.0
A	equal	GPR155	8786	0.0
A	equal	TTLL7	8787	0.0
A	equal	MLLT6	8788	0.0
A	equal	MFAP1	8789	0.0
A	equal	AMD1	8790	0.0
A	equal	KLHL3	8791	0.0
A	equal	ARMCX4	8792	0.0
A	equal	PRR12	8793	0.0
A	equal	SLC4A5	8794	0.0
A	equal	AKAP11	8795	0.0
A	equal	NFXL1	8796	0.0
A	equal	POGLUT3	8797	0.0
A	equal	NAT8	8798	0.0
A	equal	NAT8B	8799	0.0
A	equal	TMEM200C	8800	0.0
A	equal	SAXO3	8801	0.0
A	equal	KIF1C	8802	0.0
A	equal	SLC30A4	8803	0.0
A	equal	CDK2AP1	8804	0.0
A	equal	KIFC3	8805	0.0
A	equal	CETN3	8806	0.0
A	equal	ENC1	8807	0.0
A	equal	NCF2	8808	0.0
A	equal	CHRNA4	8809	0.0
A	equal	CRIPT	8810	0.0
A	equal	FZD1	8811	0.0
A	equal	RTN2	8812	0.0
A	equal	PDE9A	8813	0.0
A	equal	STK16	8814	0.0
A	equal	ST3GAL5	8815	0.0
A	equal	TSPYL1	8816	0.0
A	equal	ZFAND5	8817	0.0
A	equal	LEPROT	8818	0.0
A	equal	DHFR2	8819	0.0
A	equal	CGA	8820	0.0
A	equal	SURF2	8821	0.0
A	equal	RC3H2	8822	0.0
A	equal	PET100	8823	0.0
A	equal	TSHB	8824	0.0
A	equal	JUND	8825	0.0
A	equal	NFYA	8826	0.0
A	equal	NDN	8827	0.0
A	equal	ACVR2A	8828	0.0
A	equal	BRI3	8829	0.0
A	equal	KCNJ2	8830	0.0
A	equal	PXMP2	8831	0.0
A	equal	P2RY1	8832	0.0
A	equal	NAP1L2	8833	0.0
A	equal	FGD1	8834	0.0
A	equal	AGRP	8835	0.0
A	equal	CCKBR	8836	0.0
A	equal	UCP3	8837	0.0
A	equal	PSCA	8838	0.0
A	equal	SLC16A3	8839	0.0
A	equal	KCNN3	8840	0.0
A	equal	ZDHHC2	8841	0.0
A	equal	ZDHHC9	8842	0.0
A	equal	ERF	8843	0.0
A	equal	ETV6	8844	0.0
A	equal	ARHGEF28	8845	0.0
A	equal	CMKLR1	8846	0.0
A	equal	MYT1L	8847	0.0
A	equal	SOX10	8848	0.0
A	equal	MEX3C	8849	0.0
A	equal	PLPP4	8850	0.0
A	equal	DOK7	8851	0.0
A	equal	EDEM3	8852	0.0
A	equal	STING1	8853	0.0
A	equal	ILRUN	8854	0.0
A	equal	TFPT	8855	0.0
A	equal	MAP3K9	8856	0.0
A	equal	PRICKLE1	8857	0.0
A	equal	CARMIL3	8858	0.0
A	equal	ZBTB16	8859	0.0
A	equal	INSYN2A	8860	0.0
A	equal	KLHDC9	8861	0.0
A	equal	PYGO2	8862	0.0
A	equal	ZFAND3	8863	0.0
A	equal	MAGEE2	8864	0.0
A	equal	PRAG1	8865	0.0
A	equal	PEX1	8866	0.0
A	equal	AFAP1L2	8867	0.0
A	equal	UNKL	8868	0.0
A	equal	TRIM41	8869	0.0
A	equal	NSRP1	8870	0.0
A	equal	SEC14L3	8871	0.0
A	equal	CACNA1G	8872	0.0
A	equal	SHROOM1	8873	0.0
A	equal	SLC25A26	8874	0.0
A	equal	SATB1	8875	0.0
A	equal	FSHB	8876	0.0
A	equal	RGL1	8877	0.0
A	equal	CRHR2	8878	0.0
A	equal	FZD3	8879	0.0
A	equal	ESRRA	8880	0.0
A	equal	KCNJ11	8881	0.0
A	equal	JAK2	8882	0.0
A	equal	THRSP	8883	0.0
A	equal	SP4	8884	0.0
A	equal	PAN3	8885	0.0
A	equal	NTAN1	8886	0.0
A	equal	TPGS2	8887	0.0
A	equal	TCAIM	8888	0.0
A	equal	TMEM151B	8889	0.0
A	equal	TBC1D12	8890	0.0
A	equal	TOGARAM1	8891	0.0
A	equal	SECISBP2L	8892	0.0
A	equal	EXOC3L4	8893	0.0
A	equal	TMEM151A	8894	0.0
A	equal	SCAP	8895	0.0
A	equal	ZNF219	8896	0.0
A	equal	ZNF740	8897	0.0
A	equal	MARCHF1	8898	0.0
A	equal	SPRED3	8899	0.0
A	equal	HYCC1	8900	0.0
A	equal	KLHDC10	8901	0.0
A	equal	HLTF	8902	0.0
A	equal	TRIM37	8903	0.0
A	equal	ZNF513	8904	0.0
A	equal	MSL1	8905	0.0
A	equal	BEND6	8906	0.0
A	equal	NYAP1	8907	0.0
A	equal	RIMKLA	8908	0.0
A	equal	EID2	8909	0.0
A	equal	MARCHF6	8910	0.0
A	equal	CNIH3	8911	0.0
A	equal	HOOK2	8912	0.0
A	equal	CELF6	8913	0.0
A	equal	CASD1	8914	0.0
A	equal	SLC7A6OS	8915	0.0
A	equal	SHPRH	8916	0.0
A	equal	DZIP3	8917	0.0
A	equal	ABTB2	8918	0.0
A	equal	KIRREL2	8919	0.0
A	equal	SYTL5	8920	0.0
A	equal	NAV3	8921	0.0
A	equal	SGSM2	8922	0.0
A	equal	RUSC2	8923	0.0
A	equal	ACSM4	8924	0.0
A	equal	CHST2	8925	0.0
A	equal	FAM168B	8926	0.0
A	equal	CAMTA2	8927	0.0
A	equal	ARHGAP33	8928	0.0
A	equal	FHIP2B	8929	0.0
A	equal	AMIGO2	8930	0.0
A	equal	RTP2	8931	0.0
A	equal	PRIMA1	8932	0.0
A	equal	MCUB	8933	0.0
A	equal	SLC7A6	8934	0.0
A	equal	FBXL2	8935	0.0
A	equal	TMEM117	8936	0.0
A	equal	SEC22A	8937	0.0
A	equal	CGGBP1	8938	0.0
A	equal	ZNF787	8939	0.0
A	equal	TYW1	8940	0.0
A	equal	TYW1B	8941	0.0
A	equal	MTRF1L	8942	0.0
A	equal	PRPF18	8943	0.0
A	equal	CDADC1	8944	0.0
A	equal	TRMT2A	8945	0.0
A	equal	CIBAR1	8946	0.0
A	equal	RIC3	8947	0.0
A	equal	GPR180	8948	0.0
A	equal	ZDHHC14	8949	0.0
A	equal	TMTC3	8950	0.0
A	equal	GORAB	8951	0.0
A	equal	TXNL4B	8952	0.0
A	equal	FOXJ3	8953	0.0
A	equal	KCNK10	8954	0.0
A	equal	APH1A	8955	0.0
A	equal	GTDC1	8956	0.0
A	equal	ORAI1	8957	0.0
A	equal	ARFRP1	8958	0.0
A	equal	PPM1K	8959	0.0
A	equal	GPR26	8960	0.0
A	equal	LMO1	8961	0.0
A	equal	DHX32	8962	0.0
A	equal	SOWAHB	8963	0.0
A	equal	GPAT3	8964	0.0
A	equal	RAPGEF5	8965	0.0
A	equal	LDLRAP1	8966	0.0
A	equal	VASH1	8967	0.0
A	equal	TMEM145	8968	0.0
A	equal	CFAP410	8969	0.0
A	equal	BTBD9	8970	0.0
A	equal	FAM221A	8971	0.0
A	equal	CCDC134	8972	0.0
A	equal	SLFN5	8973	0.0
A	equal	KRT222	8974	0.0
A	equal	MICU2	8975	0.0
A	equal	INSYN1	8976	0.0
A	equal	BOLA3	8977	0.0
A	equal	GBP5	8978	0.0
A	equal	SIK2	8979	0.0
A	equal	AREL1	8980	0.0
A	equal	CLIP4	8981	0.0
A	equal	NUP42	8982	0.0
A	equal	SLC47A1	8983	0.0
A	equal	DPH3	8984	0.0
A	equal	MTRF1	8985	0.0
A	equal	SAYSD1	8986	0.0
A	equal	TCP11L2	8987	0.0
A	equal	SERPINB10	8988	0.0
A	equal	FCHO1	8989	0.0
A	equal	ALG3	8990	0.0
A	equal	FMO2	8991	0.0
A	equal	TMEM129	8992	0.0
A	equal	KCNQ3	8993	0.0
A	equal	MINAR1	8994	0.0
A	equal	SHISA2	8995	0.0
A	equal	LYRM2	8996	0.0
A	equal	ACE2	8997	0.0
A	equal	KCNC4	8998	0.0
A	equal	VOPP1	8999	0.0
A	equal	SLC30A5	9000	0.0
A	equal	SMYD2	9001	0.0
A	equal	PEX12	9002	0.0
A	equal	KCTD5	9003	0.0
A	equal	RAPGEF3	9004	0.0
A	equal	DNAJC28	9005	0.0
A	equal	RFXAP	9006	0.0
A	equal	SGSM3	9007	0.0
A	equal	RPUSD1	9008	0.0
A	equal	FBXO33	9009	0.0
A	equal	ANKRD49	9010	0.0
A	equal	CIZ1	9011	0.0
A	equal	CA9	9012	0.0
A	equal	PCNX3	9013	0.0
A	equal	MGARP	9014	0.0
A	equal	RHOBTB2	9015	0.0
A	equal	CAMK1G	9016	0.0
A	equal	ADIPOR1	9017	0.0
A	equal	SPNS2	9018	0.0
A	equal	SLC15A4	9019	0.0
A	equal	CXXC5	9020	0.0
A	equal	LRRC49	9021	0.0
A	equal	FAM118A	9022	0.0
A	equal	DUSP7	9023	0.0
A	equal	BCL7B	9024	0.0
A	equal	TMEM70	9025	0.0
A	equal	TRAF7	9026	0.0
A	equal	DEF8	9027	0.0
A	equal	SMOX	9028	0.0
A	equal	UBXN2A	9029	0.0
A	equal	PAGR1	9030	0.0
A	equal	DIPK1B	9031	0.0
A	equal	BCL11B	9032	0.0
A	equal	ZDHHC6	9033	0.0
A	equal	COPRS	9034	0.0
A	equal	MRPL49	9035	0.0
A	equal	NICN1	9036	0.0
A	equal	MOSPD2	9037	0.0
A	equal	ARHGEF25	9038	0.0
A	equal	SNX10	9039	0.0
A	equal	RPAIN	9040	0.0
A	equal	SLC50A1	9041	0.0
A	equal	TMEM50A	9042	0.0
A	equal	UFSP1	9043	0.0
A	equal	RNF146	9044	0.0
A	equal	ALG14	9045	0.0
A	equal	PEX13	9046	0.0
A	equal	KTI12	9047	0.0
A	equal	TMBIM6	9048	0.0
A	equal	C10orf88	9049	0.0
A	equal	MFAP3L	9050	0.0
A	equal	LRATD1	9051	0.0
A	equal	PTP4A3	9052	0.0
A	equal	ALKBH7	9053	0.0
A	equal	PACC1	9054	0.0
A	equal	DMAC2	9055	0.0
A	equal	TBC1D20	9056	0.0
A	equal	DENND6B	9057	0.0
A	equal	SAMD8	9058	0.0
A	equal	MFSD2A	9059	0.0
A	equal	ZNF593	9060	0.0
A	equal	PABIR1	9061	0.0
A	equal	CYP27A1	9062	0.0
A	equal	SCYL3	9063	0.0
A	equal	APBB2	9064	0.0
A	equal	RIOK3	9065	0.0
A	equal	RSRC1	9066	0.0
A	equal	SMPX	9067	0.0
A	equal	METTL15	9068	0.0
A	equal	OLIG2	9069	0.0
A	equal	OSBPL5	9070	0.0
A	equal	FOXJ2	9071	0.0
A	equal	INPP5D	9072	0.0
A	equal	NEK6	9073	0.0
A	equal	CABLES1	9074	0.0
A	equal	CAPN10	9075	0.0
A	equal	GDPD2	9076	0.0
A	equal	ZCCHC17	9077	0.0
A	equal	GTF2H2C	9078	0.0
A	equal	RPRM	9079	0.0
A	equal	TAMALIN	9080	0.0
A	equal	THAP11	9081	0.0
A	equal	FADS3	9082	0.0
A	equal	PIGO	9083	0.0
A	equal	KCNQ5	9084	0.0
A	equal	ELOVL2	9085	0.0
A	equal	GKAP1	9086	0.0
A	equal	POLK	9087	0.0
A	equal	MID2	9088	0.0
A	equal	SALL2	9089	0.0
A	equal	TRIM44	9090	0.0
A	equal	TBL1X	9091	0.0
A	equal	PDE7B	9092	0.0
A	equal	PEX3	9093	0.0
A	equal	DDX25	9094	0.0
A	equal	BCAR3	9095	0.0
A	equal	NEK3	9096	0.0
A	equal	SYT10	9097	0.0
A	equal	SYT9	9098	0.0
A	equal	CRY2	9099	0.0
A	equal	CALCRL	9100	0.0
A	equal	KHDRBS2	9101	0.0
A	equal	DECR2	9102	0.0
A	equal	ASB1	9103	0.0
A	equal	CX3CR1	9104	0.0
A	equal	SHCBP1	9105	0.0
A	equal	EYA4	9106	0.0
A	equal	NEK4	9107	0.0
A	equal	KANK3	9108	0.0
A	equal	KCNJ16	9109	0.0
A	equal	TUBA1C	9110	0.0
A	equal	FBP2	9111	0.0
A	equal	KRT71	9112	0.0
A	equal	KRT72	9113	0.0
A	equal	ERLIN1	9114	0.0
A	equal	CCDC142	9115	0.0
A	equal	KRT25	9116	0.0
A	equal	DMRTB1	9117	0.0
A	equal	SLC35D1	9118	0.0
A	equal	DNAJC25	9119	0.0
A	equal	MAP3K15	9120	0.0
A	equal	ARMC3	9121	0.0
A	equal	TTC23L	9122	0.0
A	equal	PKD2	9123	0.0
A	equal	DHRS3	9124	0.0
A	equal	CDH3	9125	0.0
A	equal	TCF12	9126	0.0
A	equal	NPR1	9127	0.0
A	equal	RARG	9128	0.0
A	equal	TEAD1	9129	0.0
A	equal	CCND2	9130	0.0
A	equal	TAP2	9131	0.0
A	equal	TBXAS1	9132	0.0
A	equal	STAT5A	9133	0.0
A	equal	NR2F1	9134	0.0
A	equal	PCNT	9135	0.0
A	equal	CXCL6	9136	0.0
A	equal	HMGA2	9137	0.0
A	equal	NPR3	9138	0.0
A	equal	ST6GALNAC2	9139	0.0
A	equal	OTX2	9140	0.0
A	equal	SGCD	9141	0.0
A	equal	SGCB	9142	0.0
A	equal	RBBP6	9143	0.0
A	equal	INTU	9144	0.0
A	equal	ZSCAN21	9145	0.0
A	equal	AK8	9146	0.0
A	equal	AP5B1	9147	0.0
A	equal	SBSPON	9148	0.0
A	equal	TBC1D32	9149	0.0
A	equal	FUZ	9150	0.0
A	equal	DNAAF3	9151	0.0
A	equal	CENPJ	9152	0.0
A	equal	MTUS1	9153	0.0
A	equal	PPP1R13L	9154	0.0
A	equal	SLC16A11	9155	0.0
A	equal	GGT1	9156	0.0
A	equal	GGTLC2	9157	0.0
A	equal	GGTLC1	9158	0.0
A	equal	GGTLC3	9159	0.0
A	equal	PTPN14	9160	0.0
A	equal	TEX261	9161	0.0
A	equal	H2AC19	9162	0.0
A	equal	RETSAT	9163	0.0
A	equal	CEP135	9164	0.0
A	equal	DDX55	9165	0.0
A	equal	DPY19L3	9166	0.0
A	equal	DNAJC15	9167	0.0
A	equal	NEK5	9168	0.0
A	equal	BSPRY	9169	0.0
A	equal	MGAT4A	9170	0.0
A	equal	ZNF365	9171	0.0
A	equal	SLC16A12	9172	0.0
A	equal	PPM1N	9173	0.0
A	equal	CCDC40	9174	0.0
A	equal	SLC30A6	9175	0.0
A	equal	CNKSR3	9176	0.0
A	equal	TMEM260	9177	0.0
A	equal	CGRRF1	9178	0.0
A	equal	RALYL	9179	0.0
A	equal	USP40	9180	0.0
A	equal	PRDM8	9181	0.0
A	equal	TRIM35	9182	0.0
A	equal	DOCK8	9183	0.0
A	equal	RFT1	9184	0.0
A	equal	WDPCP	9185	0.0
A	equal	RHD	9186	0.0
A	equal	RHCE	9187	0.0
A	equal	RPGRIP1L	9188	0.0
A	equal	SLC36A4	9189	0.0
A	equal	RASSF8	9190	0.0
A	equal	IFT80	9191	0.0
A	equal	SCARA5	9192	0.0
A	equal	USP45	9193	0.0
A	equal	SPAG16	9194	0.0
A	equal	RNF121	9195	0.0
A	equal	ADAP2	9196	0.0
A	equal	RBPMS	9197	0.0
A	equal	MED17	9198	0.0
A	equal	CRYGN	9199	0.0
A	equal	EDARADD	9200	0.0
A	equal	PTOV1	9201	0.0
A	equal	MPPED1	9202	0.0
A	equal	TCAF2	9203	0.0
A	equal	TCAF2C	9204	0.0
A	equal	ITPRID2	9205	0.0
A	equal	TLR3	9206	0.0
A	equal	OGFOD2	9207	0.0
A	equal	HIGD2A	9208	0.0
A	equal	HIGD2B	9209	0.0
A	equal	MRPS24	9210	0.0
A	equal	MRPS14	9211	0.0
A	equal	STEAP1B	9212	0.0
A	equal	STEAP1	9213	0.0
A	equal	CYP2U1	9214	0.0
A	equal	TMEM53	9215	0.0
A	equal	CFAP57	9216	0.0
A	equal	ZDHHC21	9217	0.0
A	equal	ANKEF1	9218	0.0
A	equal	FBXO25	9219	0.0
A	equal	LRRC71	9220	0.0
A	equal	DRC3	9221	0.0
A	equal	CCDC39	9222	0.0
A	equal	RAB11FIP1	9223	0.0
A	equal	EFHC1	9224	0.0
A	equal	PACRG	9225	0.0
A	equal	LRRC34	9226	0.0
A	equal	DMGDH	9227	0.0
A	equal	MRPL4	9228	0.0
A	equal	PLSCR1	9229	0.0
A	equal	IL21	9230	0.0
A	equal	DYSF	9231	0.0
A	equal	TULP4	9232	0.0
A	equal	ISG20	9233	0.0
A	equal	NCOA6	9234	0.0
A	equal	ARL6IP4	9235	0.0
A	equal	ACOX2	9236	0.0
A	equal	B9D1	9237	0.0
A	equal	KIF9	9238	0.0
A	equal	KCNH3	9239	0.0
A	equal	PEX11A	9240	0.0
A	equal	ITPR2	9241	0.0
A	equal	KRT24	9242	0.0
A	equal	MYOM3	9243	0.0
A	equal	KRTAP8-1	9244	0.0
A	equal	LGALS7B	9245	0.0
A	equal	CA6	9246	0.0
A	equal	SLC26A1	9247	0.0
A	equal	KATNAL2	9248	0.0
A	equal	KRTAP10-4	9249	0.0
A	equal	KRTAP10-11	9250	0.0
A	equal	SRMS	9251	0.0
A	equal	KRT39	9252	0.0
A	equal	VSIG8	9253	0.0
A	equal	CREBRF	9254	0.0
A	equal	MAB21L4	9255	0.0
A	equal	KRT34	9256	0.0
A	equal	CAPN12	9257	0.0
A	equal	IGLV2-18	9258	0.0
A	equal	IGLV3-9	9259	0.0
A	equal	IGKV A18	9260	0.0
A	equal	IGKV2-24	9261	0.0
A	equal	IGHV3OR16-12	9262	0.0
A	equal	IGHV1OR15-1	9263	0.0
A	equal	IGHV1OR15-9	9264	0.0
A	equal	IGLV1-36	9265	0.0
A	equal	IGHV3-74	9266	0.0
A	equal	IGHV3-35	9267	0.0
A	equal	IGHV3-38	9268	0.0
A	equal	IGHV4-61	9269	0.0
A	equal	IGHV3-23	9270	0.0
A	equal	DCDC1	9271	0.0
A	equal	BAI3	9272	0.0
A	equal	HIST1H2BL	9273	0.0
A	equal	IGLV3-16	9274	0.0
A	equal	IGHV1-3	9275	0.0
A	equal	IGLC6	9276	0.0
A	equal	HBB	9277	0.0
A	equal	REG3A	9278	0.0
A	equal	RYR3	9279	0.0
A	equal	CASC4	9280	0.0
A	equal	CYP4V2	9281	0.0
A	equal	ABHD12B	9282	0.0
A	equal	HERC6	9283	0.0
A	equal	FAM198A	9284	0.0
A	equal	IGHV3OR16-9	9285	0.0
A	equal	IGKV3-7	9286	0.0
A	equal	IGLV4-69	9287	0.0
A	equal	IGLV4-60	9288	0.0
A	equal	IGLV7-46	9289	0.0
A	equal	IGLV5-37	9290	0.0
A	equal	IGLV2-33	9291	0.0
A	equal	IGLV3-22	9292	0.0
A	equal	IGLV3-12	9293	0.0
A	equal	IGLV3-10	9294	0.0
A	equal	IGKV2-28	9295	0.0
A	equal	IGHV3-64	9296	0.0
A	equal	IGKV2D-29	9297	0.0
A	equal	IGKV1-27	9298	0.0
A	equal	IGHV4OR15-8	9299	0.0
A	equal	IGHV3OR16-13	9300	0.0
A	equal	IGLV5-45	9301	0.0
A	equal	IGHV4-30-2	9302	0.0
A	equal	IGHV1OR21-1	9303	0.0
A	equal	IGLV5-52	9304	0.0
A	equal	IGLV3-32	9305	0.0
A	equal	IGHV1-45	9306	0.0
A	equal	ZNF99	9307	0.0
A	equal	IGKJ1	9308	0.0
A	equal	IGHJ6	9309	0.0
A	equal	IGHV6-1	9310	0.0
A	equal	IGHV3-43	9311	0.0
A	equal	IGLV9-49	9312	0.0
A	equal	IGKV1-13	9313	0.0
A	equal	IGKV3D-20	9314	0.0
A	equal	IGHV3-16	9315	0.0
A	equal	IGHV3-20	9316	0.0
A	equal	IGHV1-24	9317	0.0
A	equal	IGHV4-28	9318	0.0
A	equal	IGHV1-58	9319	0.0
A	equal	IGKV3D-7	9320	0.0
A	equal	HLA-F	9321	0.0
A	equal	IGHV1-69-2	9322	0.0
A	equal	IGHV3-64D	9323	0.0
A	equal	IGHV5-10-1	9324	0.0
A	equal	HLA-DQB1	9325	0.0
A	equal	IGKV2-29	9326	0.0
A	equal	MEGF11	9327	0.0
A	equal	ZNF840P	9328	0.0
A	equal	NCF1	9329	0.0
A	equal	A2ML1	9330	0.0
A	equal	FHAD1	9331	0.0
A	equal	ISM1	9332	0.0
A	equal	CHKB-CPT1B	9333	0.0
A	equal	ATP8B3	9334	0.0
A	equal	CORT	9335	0.0
A	equal	DLL1	9336	0.0
A	equal	MFNG	9337	0.0
A	equal	CXCL11	9338	0.0
A	equal	CCL16	9339	0.0
A	equal	CA12	9340	0.0
A	equal	KRT86	9341	0.0
A	equal	XPNPEP2	9342	0.0
A	equal	CXCL13	9343	0.0
A	equal	ATP10A	9344	0.0
A	equal	GREM1	9345	0.0
A	equal	TPST2	9346	0.0
A	equal	CRLF1	9347	0.0
A	equal	SKAP2	9348	0.0
A	equal	CCN5	9349	0.0
A	equal	NXPH2	9350	0.0
A	equal	ABCC6	9351	0.0
A	equal	SLC34A2	9352	0.0
A	equal	AGR2	9353	0.0
A	equal	IGKV1-33	9354	0.0
A	equal	IGKV3-20	9355	0.0
A	equal	IGLV1-44	9356	0.0
A	equal	IGLV1-47	9357	0.0
A	equal	IGLV1-51	9358	0.0
A	equal	IGLV1-40	9359	0.0
A	equal	IGLV2-14	9360	0.0
A	equal	IGLV2-23	9361	0.0
A	equal	IGLV2-11	9362	0.0
A	equal	IGLV2-8	9363	0.0
A	equal	IGLV3-19	9364	0.0
A	equal	IGLV3-1	9365	0.0
A	equal	IGLV3-25	9366	0.0
A	equal	IGLV6-57	9367	0.0
A	equal	IGHV1-46	9368	0.0
A	equal	IGHV3-48	9369	0.0
A	equal	IGHV3-13	9370	0.0
A	equal	IGHV3-53	9371	0.0
A	equal	IGHV3-33	9372	0.0
A	equal	IGHV3-9	9373	0.0
A	equal	IGHV4-39	9374	0.0
A	equal	IGHV4-59	9375	0.0
A	equal	IGHE	9376	0.0
A	equal	HBZ	9377	0.0
A	equal	COL2A1	9378	0.0
A	equal	PMP2	9379	0.0
A	equal	PRH1	9380	0.0
A	equal	IGLV7-43	9381	0.0
A	equal	IGKV3-11	9382	0.0
A	equal	IL6	9383	0.0
A	equal	CSN2	9384	0.0
A	equal	FCER2	9385	0.0
A	equal	IVL	9386	0.0
A	equal	MYL3	9387	0.0
A	equal	CELA3B	9388	0.0
A	equal	CST2	9389	0.0
A	equal	CXCL1	9390	0.0
A	equal	CD7	9391	0.0
A	equal	KRTAP2-1	9392	0.0
A	equal	MT1HL1	9393	0.0
A	equal	CGB2	9394	0.0
A	equal	IGHV1-8	9395	0.0
A	equal	IGHV3-30-3	9396	0.0
A	equal	IGHV4-31	9397	0.0
A	equal	IGHV4-38-2	9398	0.0
A	equal	IGHV3-38-3	9399	0.0
A	equal	AMY1A	9400	0.0
A	equal	CXCL8	9401	0.0
A	equal	PF4V1	9402	0.0
A	equal	MYL2	9403	0.0
A	equal	PSG1	9404	0.0
A	equal	PSG2	9405	0.0
A	equal	EPX	9406	0.0
A	equal	KRT3	9407	0.0
A	equal	KRT13	9408	0.0
A	equal	CEACAM1	9409	0.0
A	equal	IDO1	9410	0.0
A	equal	IL9	9411	0.0
A	equal	ST6GAL1	9412	0.0
A	equal	MUC1	9413	0.0
A	equal	BPI	9414	0.0
A	equal	CXCL3	9415	0.0
A	equal	PI3	9416	0.0
A	equal	HLA-DPA1	9417	0.0
A	equal	TCN1	9418	0.0
A	equal	SPINK2	9419	0.0
A	equal	AZU1	9420	0.0
A	equal	TPSB2	9421	0.0
A	equal	TNFRSF1B	9422	0.0
A	equal	MX1	9423	0.0
A	equal	LPO	9424	0.0
A	equal	CCL1	9425	0.0
A	equal	MMP8	9426	0.0
A	equal	IGHV1-2	9427	0.0
A	equal	S100P	9428	0.0
A	equal	PTX3	9429	0.0
A	equal	TNFRSF8	9430	0.0
A	equal	LMOD1	9431	0.0
A	equal	GCHFR	9432	0.0
A	equal	TNFSF8	9433	0.0
A	equal	FBN2	9434	0.0
A	equal	FLT4	9435	0.0
A	equal	MNDA	9436	0.0
A	equal	FOLR3	9437	0.0
A	equal	EIF1	9438	0.0
A	equal	VEGFC	9439	0.0
A	equal	RARRES1	9440	0.0
A	equal	FABP6	9441	0.0
A	equal	ITGA8	9442	0.0
A	equal	INHBC	9443	0.0
A	equal	GP2	9444	0.0
A	equal	CCL18	9445	0.0
A	equal	CTSW	9446	0.0
A	equal	TNNC1	9447	0.0
A	equal	OLR1	9448	0.0
A	equal	S100A12	9449	0.0
A	equal	IGLV3-21	9450	0.0
A	equal	MUC5AC	9451	0.0
A	equal	PSG9	9452	0.0
A	equal	PSG4	9453	0.0
A	equal	TNFRSF17	9454	0.0
A	equal	CXCL9	9455	0.0
A	equal	PUDP	9456	0.0
A	equal	SEMA5A	9457	0.0
A	equal	SCARF1	9458	0.0
A	equal	ADGRE1	9459	0.0
A	equal	KRT33B	9460	0.0
A	equal	KRT32	9461	0.0
A	equal	KRT81	9462	0.0
A	equal	PSG5	9463	0.0
A	equal	KRT31	9464	0.0
A	equal	SHH	9465	0.0
A	equal	PSG3	9466	0.0
A	equal	GUCA2B	9467	0.0
A	equal	KYNU	9468	0.0
A	equal	KRTAP6-1	9469	0.0
A	equal	SLC44A4	9470	0.0
A	equal	FREM1	9471	0.0
A	equal	LAIR2	9472	0.0
A	equal	PLBD1	9473	0.0
A	equal	LEG1	9474	0.0
A	equal	NOTUM	9475	0.0
A	equal	FIGNL1	9476	0.0
A	equal	LCN15	9477	0.0
A	equal	OLFM4	9478	0.0
A	equal	CLEC9A	9479	0.0
A	equal	IGSF10	9480	0.0
A	equal	CHSY3	9481	0.0
A	equal	H3C15	9482	0.0
A	equal	CCDC80	9483	0.0
A	equal	GDPD3	9484	0.0
A	equal	KRT27	9485	0.0
A	equal	C6orf120	9486	0.0
A	equal	ARHGAP30	9487	0.0
A	equal	KRTAP13-1	9488	0.0
A	equal	SFTPA1	9489	0.0
A	equal	SCUBE3	9490	0.0
A	equal	LILRA2	9491	0.0
